timestamp,V[0][0],V[0][1],V[0][2],V[0][3],V[0][4],V[0][5],V[0][6],V[0][7],V[0][8],V[0][9],Selected Cells for Balancing
2025-08-20T12:59:54.256855,3.846,4.327,3.966,3.993,4.012,3.982,4.009,4.049,4.105,4.041,None
2025-08-20T13:00:02.373398,3.85,4.323,3.966,3.993,4.012,3.982,4.009,4.049,4.105,4.041,None
2025-08-20T13:00:10.489980,3.852,4.321,3.966,3.993,4.012,3.981,4.009,4.049,4.105,4.041,None
2025-08-20T13:00:18.606000,3.851,4.322,3.966,3.993,4.012,3.981,4.009,4.049,4.105,4.041,None
2025-08-20T13:00:26.722124,3.852,4.321,3.966,3.993,4.012,3.981,4.009,4.049,4.105,4.041,None
2025-08-20T13:00:34.838224,3.852,4.321,3.966,3.993,4.012,3.982,4.009,4.049,4.105,4.041,None
2025-08-20T13:00:42.955190,3.853,4.319,3.966,3.993,4.012,3.981,4.009,4.049,4.105,4.041,None
2025-08-20T13:00:51.071317,3.853,4.32,3.966,3.993,4.012,3.981,4.009,4.049,4.105,4.041,None
2025-08-20T13:00:59.187577,3.853,4.32,3.966,3.993,4.012,3.981,4.009,4.049,4.105,4.041,None
2025-08-20T13:01:07.304331,3.853,4.32,3.966,3.993,4.012,3.981,4.009,4.049,4.105,4.041,None
2025-08-20T13:01:15.420557,3.851,4.322,3.966,3.993,4.012,3.982,4.009,4.049,4.105,4.041,None
2025-08-20T13:01:23.536562,3.85,4.323,3.966,3.993,4.012,3.981,4.009,4.049,4.105,4.041,None
2025-08-20T13:01:31.653545,3.851,4.321,3.966,3.993,4.012,3.981,4.009,4.049,4.105,4.041,None
2025-08-20T13:01:39.769692,3.85,4.322,3.966,3.993,4.012,3.981,4.009,4.049,4.105,4.041,None
2025-08-20T13:01:47.885677,3.85,4.322,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:01:56.001784,3.85,4.322,3.966,3.993,4.012,3.981,4.009,4.049,4.105,4.041,None
2025-08-20T13:02:04.118731,3.851,4.321,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:02:12.234801,3.851,4.321,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.041,None
2025-08-20T13:02:20.350990,3.851,4.321,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:02:28.467930,3.853,4.319,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:02:36.584901,3.85,4.322,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.041,None
2025-08-20T13:02:44.701218,3.853,4.319,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:02:52.817906,3.852,4.32,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:03:00.934143,3.849,4.323,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:03:09.050126,3.849,4.323,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:03:17.166351,3.853,4.319,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:03:25.283150,3.848,4.324,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:03:33.399296,3.851,4.32,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:03:41.515360,3.851,4.321,3.965,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:03:49.632390,3.849,4.322,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:03:57.750423,3.851,4.32,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:04:05.864510,3.851,4.32,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.041,None
2025-08-20T13:04:13.981436,3.852,4.319,3.965,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:04:22.097533,3.853,4.318,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:04:30.213630,3.849,4.322,3.965,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:04:38.330686,3.85,4.321,3.965,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:04:46.446653,3.85,4.321,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:04:54.562740,3.846,4.324,3.965,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:05:02.679764,3.847,4.324,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:05:10.795808,3.847,4.324,3.965,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:05:18.911868,3.846,4.324,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:05:27.028001,3.848,4.323,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:05:35.146045,3.847,4.324,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:05:43.262062,3.848,4.323,3.966,3.993,4.012,3.981,4.009,4.049,4.104,4.04,None
2025-08-20T13:05:51.378218,3.845,4.325,3.966,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:05:59.495197,3.846,4.324,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:06:07.611108,3.846,4.324,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:06:15.727269,3.847,4.323,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:06:23.844224,3.845,4.325,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:06:31.960265,3.846,4.324,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:06:40.076375,3.848,4.322,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:06:48.193342,3.85,4.32,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:06:56.309487,3.847,4.323,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:07:04.425494,3.847,4.323,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:07:12.541590,3.847,4.323,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:07:20.658683,3.847,4.323,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:07:28.774853,3.846,4.324,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:07:36.890704,3.848,4.322,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:07:45.007808,3.847,4.323,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:07:53.123755,3.848,4.322,3.965,3.993,4.012,3.981,4.009,4.048,4.103,4.04,None
2025-08-20T13:08:01.239967,3.848,4.322,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:08:09.356721,3.849,4.32,3.965,3.993,4.012,3.981,4.009,4.048,4.103,4.04,None
2025-08-20T13:08:17.472866,3.845,4.324,3.965,3.993,4.012,3.981,4.009,4.048,4.103,4.04,None
2025-08-20T13:08:25.588978,3.847,4.323,3.965,3.993,4.012,3.981,4.009,4.049,4.103,4.04,None
2025-08-20T13:08:33.705884,3.846,4.323,3.965,3.993,4.012,3.981,4.009,4.048,4.103,4.04,None
2025-08-20T13:08:41.822078,3.848,4.321,3.965,3.993,4.012,3.981,4.009,4.048,4.103,4.04,None
2025-08-20T13:08:49.938165,3.846,4.322,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:08:58.054189,3.848,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:09:06.171130,3.847,4.322,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:09:14.287191,3.845,4.323,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:09:22.403780,3.845,4.324,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:09:30.520250,3.846,4.323,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:09:38.636326,3.847,4.322,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:09:46.752471,3.845,4.324,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:09:54.869363,3.846,4.323,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:10:02.985455,3.845,4.324,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:10:11.101753,3.845,4.324,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:10:19.218228,3.846,4.323,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:10:27.334640,3.845,4.323,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:10:35.450873,3.847,4.322,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:10:43.567268,3.846,4.322,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:10:51.683718,3.846,4.322,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:10:59.800852,3.848,4.32,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:11:07.916896,3.848,4.32,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:11:16.033061,3.847,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:11:24.150232,3.847,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:11:32.266314,3.848,4.32,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:11:40.382122,3.847,4.32,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:11:48.499292,3.845,4.322,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:11:56.615205,3.846,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:12:04.731383,3.847,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:12:12.848298,3.847,4.32,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:12:20.966146,3.846,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:12:29.080347,3.848,4.32,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:12:37.197327,3.851,4.316,3.965,3.993,4.011,3.981,4.009,4.048,4.102,4.04,None
2025-08-20T13:12:45.313460,3.848,4.319,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.04,None
2025-08-20T13:12:53.429584,3.845,4.322,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.04,None
2025-08-20T13:13:01.545632,3.846,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:13:09.662492,3.846,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.04,None
2025-08-20T13:13:17.778764,3.848,4.319,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.04,None
2025-08-20T13:13:25.894852,3.847,4.32,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.04,None
2025-08-20T13:13:34.011768,3.846,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.04,None
2025-08-20T13:13:42.127717,3.846,4.32,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.04,None
2025-08-20T13:13:50.243989,3.846,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.04,None
2025-08-20T13:13:58.361882,3.846,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:14:06.477890,3.847,4.32,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.04,None
2025-08-20T13:14:14.593974,3.845,4.322,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.04,None
2025-08-20T13:14:22.710858,3.844,4.322,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.04,None
2025-08-20T13:14:30.827009,3.846,4.321,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:14:38.943411,3.848,4.318,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:14:47.059216,3.848,4.318,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:14:55.176113,3.849,4.318,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:15:03.292591,3.844,4.322,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:15:11.408304,3.848,4.318,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:15:19.525218,3.848,4.319,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:15:27.641477,3.846,4.32,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:15:35.757430,3.848,4.318,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:15:43.874340,3.851,4.315,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:15:51.990580,3.848,4.318,3.965,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:16:00.106931,3.847,4.319,3.964,3.993,4.011,3.981,4.008,4.048,4.101,4.039,None
2025-08-20T13:16:08.223310,3.85,4.316,3.964,3.993,4.011,3.981,4.008,4.048,4.101,4.039,None
2025-08-20T13:16:16.339561,3.85,4.316,3.964,3.993,4.011,3.981,4.009,4.048,4.101,4.039,None
2025-08-20T13:16:24.455845,3.848,4.318,3.964,3.993,4.011,3.981,4.008,4.048,4.1,4.039,None
2025-08-20T13:16:32.571793,3.845,4.32,3.964,3.993,4.011,3.981,4.008,4.048,4.1,4.039,None
2025-08-20T13:16:40.688713,3.847,4.318,3.964,3.993,4.011,3.981,4.008,4.048,4.1,4.039,None
2025-08-20T13:16:48.804807,3.846,4.319,3.964,3.993,4.011,3.981,4.008,4.048,4.1,4.039,None
2025-08-20T13:16:56.920939,3.845,4.321,3.964,3.993,4.011,3.981,4.009,4.048,4.1,4.039,None
2025-08-20T13:17:05.037854,3.849,4.317,3.964,3.993,4.011,3.981,4.008,4.048,4.1,4.039,None
2025-08-20T13:17:13.153920,3.845,4.32,3.964,3.993,4.011,3.981,4.008,4.048,4.1,4.039,None
2025-08-20T13:17:21.270045,3.846,4.319,3.964,3.993,4.011,3.981,4.008,4.048,4.1,4.039,None
2025-08-20T13:17:29.387063,3.851,4.314,3.964,3.993,4.011,3.981,4.009,4.048,4.1,4.039,None
2025-08-20T13:17:37.503041,3.847,4.318,3.964,3.993,4.011,3.981,4.008,4.047,4.1,4.039,None
2025-08-20T13:17:45.619165,3.846,4.319,3.964,3.993,4.011,3.981,4.008,4.048,4.1,4.039,None
2025-08-20T13:17:53.735362,3.848,4.317,3.964,3.993,4.011,3.981,4.008,4.048,4.1,4.039,None
2025-08-20T13:18:01.852243,3.847,4.317,3.964,3.993,4.011,3.981,4.008,4.047,4.1,4.039,None
2025-08-20T13:18:09.968292,3.849,4.316,3.964,3.993,4.011,3.981,4.008,4.048,4.1,4.039,None
2025-08-20T13:18:18.084348,3.847,4.318,3.964,3.993,4.011,3.981,4.008,4.047,4.1,4.039,None
2025-08-20T13:18:26.201375,3.845,4.32,3.964,3.993,4.011,3.981,4.008,4.047,4.1,4.039,None
2025-08-20T13:18:34.317407,3.846,4.318,3.964,3.993,4.011,3.981,4.008,4.047,4.1,4.039,None
2025-08-20T13:18:42.433469,3.847,4.318,3.964,3.993,4.011,3.98,4.008,4.047,4.1,4.039,None
2025-08-20T13:18:50.550410,3.847,4.317,3.964,3.993,4.011,3.981,4.008,4.047,4.1,4.039,None
2025-08-20T13:18:58.666430,3.846,4.319,3.964,3.993,4.011,3.981,4.008,4.047,4.1,4.039,None
2025-08-20T13:19:06.782674,3.846,4.318,3.964,3.993,4.011,3.981,4.008,4.047,4.1,4.039,None
2025-08-20T13:19:14.899517,3.846,4.318,3.964,3.993,4.011,3.98,4.008,4.047,4.1,4.039,None
2025-08-20T13:19:23.016879,3.845,4.319,3.964,3.993,4.011,3.981,4.008,4.047,4.1,4.039,None
2025-08-20T13:19:31.132613,3.846,4.318,3.964,3.993,4.011,3.981,4.008,4.047,4.1,4.039,None
2025-08-20T13:19:39.249254,3.845,4.319,3.964,3.993,4.011,3.98,4.008,4.047,4.1,4.039,None
2025-08-20T13:19:47.365622,3.844,4.321,3.964,3.993,4.011,3.981,4.008,4.047,4.1,4.039,None
2025-08-20T13:19:55.481845,3.843,4.321,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:20:03.597938,3.843,4.321,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:20:11.714677,3.845,4.319,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:20:19.830758,3.844,4.32,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:20:27.946896,3.846,4.318,3.964,3.993,4.01,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:20:36.063867,3.844,4.32,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:20:44.180966,3.844,4.32,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:20:52.296007,3.845,4.318,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:21:00.412173,3.846,4.318,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:21:08.529089,3.846,4.317,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:21:16.645102,3.845,4.319,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:21:24.761422,3.845,4.318,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
2025-08-20T13:21:32.878066,3.845,4.319,3.964,3.993,4.011,3.98,4.008,4.047,4.099,4.039,None
